accountID,likes,merchants,interests
A844427694299306,"['Shakira', 'Jackie Chan', 'Angry Birds', 'KitKat']","['MUSIC-CONCERT', 'GROCERIES', 'BOOK-MY-SHOW']","['MOVIES', 'MUSIC', 'FOODIE']"
A1055520914536320,"['Windows', 'UEFA Champions League', 'Eminem', 'Arsenal']","['FOOTBALL TICKET', 'GAMING', 'ELECTRONICS']","['TECH-SAVY', 'FOOTBALL']"
A914801059515867,"['ASUS', 'History', 'Real Madrid C.F.']","['FOOTBALL TICKET', 'BOOKS', 'ELECTRONICS']","['HISTORY', 'TECH-SAVY', 'FOOTBALL']"
A1055521147589710,"['Shakira', 'John Cena', 'Mathematics', 'Samsung']","['ANDROID', 'MUSIC-CONCERT', 'TATA-SKY']","['SPORTS', 'MUSIC']"
A985156524777301,"['TIMES OF INDIA', '50 Cent', 'Taste Made', 'MTV']","['BITCOINS', 'TATA-SKY', 'NEWSPAPER', 'MUSIC CONCERT']","['NEWS', 'MUSIC']"
A844427179992306,"['Uber', 'Mr Bean', 'MS Dhoni']","['UBER', 'TATA-SKY']","['TRAVELLING', 'COMEDY-SHOWS']"
A914800803783651,"['ASUS', 'CS GO', 'Burger King', 'Candy Crush Saga']","['ANDROID', 'STEAM', 'BOOK-MY-SHOW', 'ELECTRONICS']","['TECH-SAVY', 'ANDROID-GAMES', 'GAMING']"
A844427801907857,"['Nissan', 'Indian Cricket Team', 'CGTN', 'Uber']","['BITCOINS', 'Nissan', 'NETFLIX', 'BOOK-MY-SHOW-SPORTS']","['AUTOMOBILES', 'CRICKET']"
A914800221187016,"['Football', 'Linkin Park', '50 Cent', 'Metalica']","['BOOK-MY-SHOW-SPORTS', 'FOOTBALL-TICKET', 'MUSIC CONCERT']","['FOOTBALL', 'MUSIC']"
A914800764408345,"['Starbucks', 'TIMES OF INDIA', 'Football', 'Cold Play']","['STARBUCKS', 'FOOTBALL-TICKET', 'GROCERIES', 'NEWSPAPER']","['NEWS', 'STARBUCKS', 'FOOTBALL']"
A388405009039638,"['Spotify', 'UFC', 'McDonalds', 'Football', 'Burger King']","['SPOTIFY', 'MCDONALDS', 'AMAZON-PRIME', 'TATA-SKY', 'FOOTBALL TICKET']","['MUSIC', 'UFC', 'FOODIE']"
A844427650670503,"['The Simpsons', 'Anime', '50 Cent']","['BOOK-MY-SHOW-SPORTS', 'CRUNCHYROLL', 'MUSIC CONCERT']","['ANIME', 'MUSIC']"
A844427272237457,"['Cristiano Ronaldo', 'McDonalds']","['FOOTBALL TICKET', 'MCDONALDS']","['FOOTBALL', 'FOODIE']"
A1055521040811710,"['Shrek', 'NBA', 'KitKat', 'Manchester City']","['YOUTUBE', 'FOOTBALL-TICKET', 'GROCERIES', 'BOOK-MY-SHOW']","['MOVIES', 'FOOTBALL', 'FOODIE']"
A914800975562212,"['Pizza Hut', 'KitKat']","['PIZZA-HUT', 'GROCERIES']",['FOODIE']
A985156134678000,"['Windows', 'Red Bull', 'Cars']","['AUTOMOBILE', 'GROCERIES', 'ELECTRONICS']","['TECH-SAVY', 'AUTOMOBILES', 'FOODIE']"
A844428045939940,"['Anime', 'XBOX']","['CRUNCHYROLL', 'ELECTRONICS']","['ANIME', 'GAMING']"
A1688853654936330,"['Shakira', 'WWE', 'KitKat', 'Manchester City']","['MUSIC-CONCERT', 'GROCERIES', 'STEAM', 'TATA-SKY']","['MUSIC', 'FOODIE']"
A914800175813677,"['IPL', 'Bill Gates', 'CGTN', 'Bruce Lee']","['ANDROID', 'TATA-SKY', 'TELECOM', 'BOOK-MY-SHOW']","['NEWS', 'MOVIES']"
A985156983776644,"['KFC', 'KitKat', 'Bruce Lee']","['KFC', 'GROCERIES', 'BOOK-MY-SHOW']","['MOVIES', 'FOODIE']"
A844427893502247,"['Eminem', 'WWE', 'Play Station', 'Red Bull', 'History']","['TATA-SKY', 'BOOK-MY-SHOW', 'GAMING', 'BOOKS']","['HISTORY', 'SPORTS', 'GAMING']"
A1688852058045420,"['Indian Cricket Team', 'Red Bull', 'MTV', 'Playboy']","['TATA-SKY', 'TESLA', 'MUSIC CONCERT', 'BOOK-MY-SHOW-SPORTS']","['MUSIC', 'CRICKET']"
A914800128841641,"['SONY Mobile', 'Cristiano Ronaldo', 'Bruno Mars', 'Hackerrank']","['ELECTRONICS', 'FOOTBALL TICKET', 'MUSIC CONCERT', 'Hackerrank']","['CODING', 'FOOTBALL', 'MUSIC']"
A844428131167802,"['Eminem', 'Netflix', 'WWE', 'Marvel', 'Memes']","['MUSIC CONCERT', 'BOOK-MY-SHOW', 'TATA-SKY', 'BURGER-KING', 'FOOTBALL-TICKET']","['SPORTS', 'MOVIES', 'MUSIC']"
A985156004904175,"['SONY Mobile', 'Spider man', 'McDonalds']","['WINDOWS', 'MCDONALDS', 'ELECTRONICS']","['TECH-SAVY', 'FOODIE']"
A914801115040183,"['Cars', 'XBOX', 'Health and Diet', 'Science']","['AUTOMOBILE', 'ZARA', 'MUSIC CONCERT', 'ELECTRONICS']","['AUTOMOBILES', 'GAMING']"
A362221884518839,"['Shakira', 'Vin Diesel', 'TIMES OF INDIA', 'Bitcoins']","['MUSIC-CONCERT', 'NEWSPAPER', 'BOOK-MY-SHOW', 'ELECTRONICS']","['NEWS', 'MOVIES', 'MUSIC']"
A1055520573777540,"['Shakira', 'Real Madrid C.F.']","['MUSIC-CONCERT', 'FOOTBALL TICKET']","['MUSIC', 'FOOTBALL']"
A914801040382357,"['ASUS', 'Spider man', 'OPPO', 'Pitbull', 'Hackerrank']","['SPOTIFY', '9GAG', 'BOOK-MY-SHOW', 'Hackerrank']","['CODING', 'MOVIES']"
A914800996770865,"['Real Madrid C.F.', 'Angry Birds', 'Candy Crush Saga', 'Manchester City']","['ANDROID', 'FOOTBALL-TICKET', 'CRUNCHYROLL', 'CODECHEF']","['ANDROID-GAMES', 'FOOTBALL']"
A844427613533242,"['McDonalds', 'CS GO', 'UFC', 'Playboy']","['BITCOINS', 'MCDONALDS', 'CODECHEF', 'Playboy']","['PLAYBOY', 'FOODIE']"
A1829581577951920,"['50 Cent', 'Cars', 'Criminal Case']","['AUTOMOBILE', 'MUSIC CONCERT', 'AMAZON-PRIME']","['AUTOMOBILES', 'MUSIC', 'TV-SHOWS']"
A844428042200120,"['IPL', 'WWE', '50 Cent']","['TATA-SKY', 'BOOK-MY-SHOW-SPORTS', 'Hackerrank']","['SPORTS', 'CRICKET']"
A985157015218701,"['Play Station', '50 Cent', 'Football']","['FOOTBALL-TICKET', 'MUSIC CONCERT', 'TATA-SKY']","['FOOTBALL', 'MUSIC']"
A310574663796594,"['50 Cent', 'Fast & Furious', 'KitKat', 'Tesla', 'Angry Birds']","['MUSIC CONCERT', 'BOOK-MY-SHOW', 'ANDROID', 'GROCERIES', 'Hackerrank']","['MUSIC', 'ANDROID-GAMES', 'MOVIES']"
A985157091312443,"['Harry Potter', 'Taste Made', 'Disney', 'Linkin Park', 'CS GO']","['MUSIC CONCERT', 'BOOK-MY-SHOW', 'ANDROID', 'DISNEY-PLUS', 'KFC']","['HARRY-POTTER-MOVIES', 'MUSIC', 'DISNEY-MOVIES']"
A985157044484692,"['UFC', 'Huawei Mobile', 'KitKat', 'Manchester City', 'Marvel']","['TATA-SKY', 'TELECOM', 'BOOK-MY-SHOW', 'ELECTRONICS']","['TECH-SAVY', 'MOVIES', 'UFC']"
A914800999724920,"['Wallmart', 'Real Madrid C.F.', 'CodeChef', 'Nirvana']","['WALMART', 'MUSIC-CONCERT', 'GROCERIES', 'CODECHEF']","['CODING', 'SHOPPING', 'MUSIC']"
A1829582101974140,"['Wallmart', 'NBA', 'Health and Diet', 'Hackerrank']","['HEALTH-KART', 'MUSIC CONCERT', 'Hackerrank', 'BASKETBALL TICKET']","['CODING', 'SPORTS', 'HEALTH-CONCIOUS']"
A1759222267145350,"['TIMES OF INDIA', 'Taste Made', 'Marvel', 'Burger King']","['TATA-SKY', 'NEWSPAPER', 'MUSIC CONCERT', 'BURGER-KING']","['NEWS', 'FOODIE']"
A844428004102584,"['Fast & Furious', 'Geography', 'CGTN', 'Bruce Lee']","['TATA-SKY', 'BOOK-MY-SHOW', 'BOOKS']","['NEWS', 'GEOGRAPHY', 'MOVIES']"
A985156580028603,"['Uber', 'Spider man', 'CGTN']","['UBER', 'TATA-SKY', 'BOOK-MY-SHOW']","['NEWS', 'TRAVELLING', 'MOVIES']"
A914800335567160,"['Anime', 'Indian Cricket Team']","['CRUNCHYROLL', 'BOOK-MY-SHOW-SPORTS']","['ANIME', 'CRICKET']"
A914800922907019,"['Linkin Park', 'Harry Potter']","['MUSIC CONCERT', 'BOOK-MY-SHOW']","['HARRY-POTTER-MOVIES', 'MUSIC']"
A1055521454398950,"['IPL', 'UFC']","['TATA-SKY', 'BOOK-MY-SHOW-SPORTS']","['UFC', 'CRICKET']"
A1688853007607630,"['Wallmart', 'Food']","['WALMART', 'GROCERIES']","['SHOPPING', 'FOODIE']"
A914801011183809,"['BBC News', 'Pizza Hut', 'Metalica']","['PIZZA-HUT', 'TATA-SKY', 'MUSIC CONCERT']","['NEWS', 'MUSIC', 'FOODIE']"
A985156370199339,"['Science', 'Starbucks', 'Pizza Hut', 'Pitbull', 'Memes']","['9GAG', 'MUSIC CONCERT', 'BOOK-MY-SHOW-SPORTS', 'PIZZA-HUT', 'BOOKS']","['MEMES', 'SCIENCE', 'FOODIE']"
A985156287310731,"['Real Madrid C.F.', 'UFC', 'John Cena', 'The Simpsons', 'CGTN']","['KFC', 'TATA-SKY', 'FOOTBALL TICKET', 'ELECTRONICS']","['NEWS', 'SPORTS', 'FOOTBALL']"
A1759222165816350,"['Anime', 'CodeChef', 'Burger King']","['CODECHEF', 'CRUNCHYROLL', 'BURGER-KING']","['CODING', 'ANIME', 'FOODIE']"
A844427944312068,"['Memes', 'Cars', 'Food']","['AUTOMOBILE', 'GROCERIES', '9GAG']","['MEMES', 'AUTOMOBILES', 'FOODIE']"
A985156947173560,"['Mr Bean', 'Angry Birds', 'Starbucks']","['ANDROID', 'MUSIC CONCERT', 'STARBUCKS']","['STARBUCKS', 'ANDROID-GAMES']"
A844428144766425,"['Huawei Mobile', 'Hackerrank', 'Candy Crush Saga', 'Disney']","['ANDROID', 'HEALTH-KART', 'FOOTBALL TICKET', 'DISNEY-PLUS']","['ANDROID-GAMES', 'DISNEY-MOVIES']"
A844427622884838,"['ASUS', 'Harry Potter', 'MS Dhoni']","['BOOK-MY-SHOW', 'ELECTRONICS']","['HARRY-POTTER-MOVIES', 'TECH-SAVY']"
A363941207182663,"['Real Madrid C.F.', 'Mr Bean', 'BBC News', '50 Cent']","['TATA-SKY', 'FOOTBALL TICKET', 'MUSIC-CONCERT', 'MUSIC CONCERT']","['NEWS', 'FOOTBALL']"
A985156154425857,"['XBOX', 'NBA', 'Pizza Hut', 'OPPO']","['BOOKS', 'WINDOWS', 'BASKETBALL TICKET', 'ELECTRONICS']","['TECH-SAVY', 'SPORTS']"
A1899945764195020,"['Linkin Park', 'Candy Crush Saga', 'Cold Play']","['ANDROID', 'MUSIC CONCERT']","['ANDROID-GAMES', 'MUSIC']"
A844428034293591,"['History', 'XBOX', 'Geography']","['BURGER-KING', 'BOOKS', 'ELECTRONICS']","['HISTORY', 'GEOGRAPHY', 'GAMING']"
A985156409613225,"['Cristiano Ronaldo', 'Bruno Mars', 'Cold Play', 'Fashion']","['BOOK-MY-SHOW-SPORTS', 'FOOTBALL TICKET', 'MUSIC CONCERT']","['FOOTBALL', 'MUSIC']"
A1899945757263100,"['Intel', 'CodeChef', 'IPL', 'Vin Diesel', 'Angry Birds']","['BOOK-MY-SHOW', 'BITCOINS', 'CODECHEF', 'TATA-SKY', 'ELECTRONICS']","['TECH-SAVY', 'CODING', 'MOVIES']"
A305077099947542,"['Fast & Furious', 'Samsung', 'Wallmart', 'Hackerrank']","['PIZZA-HUT', 'TATA-SKY', 'BOOK-MY-SHOW', 'Hackerrank']","['CODING', 'MOVIES']"
A914800654528860,"['Intel', 'Metalica', 'Marvel', 'Food']","['AUTOMOBILE', 'GROCERIES', 'ELECTRONICS']","['TECH-SAVY', 'FOODIE']"
A985157049712655,"['John Cena', 'CGTN']",['TATA-SKY'],"['NEWS', 'SPORTS']"
A1055521321805280,"['Metalica', 'Playboy']","['MUSIC CONCERT', 'Playboy']","['PLAYBOY', 'MUSIC']"
A310505939962827,"['Bruno Mars', 'CGTN', 'Netflix']","['TATA-SKY', 'NETFLIX', 'Playboy']","['NEWS', 'NETFLIX']"
A844427185651252,"['Taste Made', 'Huawei Mobile', 'Linkin Park', 'LaLiga', 'MS Dhoni']","['TATA-SKY', 'TASTE-MADE', 'FOOTBALL TICKET', 'MUSIC CONCERT']","['MUSIC', 'FOOTBALL', 'FOODIE']"
A1055520659869710,"['Real Madrid C.F.', 'Mathematics', 'Manchester City', 'Bitcoins']","['BITCOINS', 'FOOTBALL TICKET', 'UBER', 'BOOKS']","['BITCOINS', 'FOOTBALL', 'MATHEMATICS']"
A914801039889508,"['Spider man', 'KitKat', 'Pepsi']","['GROCERIES', 'BOOK-MY-SHOW']","['MOVIES', 'FOODIE']"
A985156549833195,"['Fast & Furious', 'Red Bull', 'TIMES OF INDIA', 'Pepsi', 'CGTN']","['UBER', 'GROCERIES', 'NEWSPAPER', 'BOOK-MY-SHOW-SPORTS']","['NEWS', 'FOODIE']"
A914800951155900,"['Windows', 'The Simpsons', 'Food', 'Hackerrank']","['NETFLIX', 'GROCERIES', 'STEAM', 'ELECTRONICS']","['TECH-SAVY', 'TV-SHOWS', 'FOODIE']"
A914800623876138,"['Shakira', 'WWE', 'History', 'Candy Crush Saga']","['MUSIC-CONCERT', 'BOOKS', 'TATA-SKY']","['HISTORY', 'SPORTS', 'MUSIC']"
A1055521462125430,"['Playboy', 'Arsenal', '5-Minute Crafts']","['YOUTUBE', 'ZARA', 'FOOTBALL TICKET']","['YOUTUBE', 'FOOTBALL']"
A985156573432958,"['John Cena', 'Indian Cricket Team', 'Pizza Hut']","['PIZZA-HUT', 'Nissan', 'TATA-SKY']","['SPORTS', 'FOODIE']"
A311742891539844,"['Shrek', 'Mr Bean', 'NBA']","['TATA-SKY', 'GROCERIES', 'BASKETBALL TICKET']","['COMEDY-SHOWS', 'SPORTS']"
A1829581052254660,"['Samsung', 'Real Madrid C.F.', 'John Cena', 'Fashion']","['ZARA', 'TESLA', 'TELECOM', 'FOOTBALL TICKET']","['TECH-SAVY', 'FASHION', 'FOOTBALL']"
A844428162842599,"['BBC News', 'Memes', '5-Minute Crafts']","['YOUTUBE', '9GAG', 'BOOK-MY-SHOW']","['YOUTUBE', 'MEMES']"
A914800752646470,"['Arsenal', 'Vin Diesel', 'Cristiano Ronaldo', 'National Geographic TV', 'Burger King']","['TATA-SKY', 'NETFLIX', 'FOOTBALL TICKET', 'BURGER-KING']","['FOOTBALL', 'FOODIE']"
A914800902853252,"['Intel', 'BBC News', 'Disney', '5-Minute Crafts']","['YOUTUBE', 'KFC', 'BOOK-MY-SHOW', 'ELECTRONICS']","['TECH-SAVY', 'YOUTUBE']"
A1688852505505960,"['Arsenal', 'Memes']","['9GAG', 'FOOTBALL TICKET']","['MEMES', 'FOOTBALL']"
A844428152586248,"['XBOX', 'Playboy', 'Bruno Mars', 'Bruce Lee']","['ANDROID', 'CRUNCHYROLL', 'MUSIC CONCERT', 'BOOK-MY-SHOW']","['MOVIES', 'MUSIC']"
A1759220971992470,"['Windows', 'Samsung', 'The Simpsons']","['NETFLIX', 'TELECOM', 'ELECTRONICS']","['TECH-SAVY', 'TV-SHOWS']"
A1055521484617280,"['Real Madrid C.F.', '50 Cent', 'Geography', 'Candy Crush Saga']","['ANDROID', 'FOOTBALL TICKET', 'MUSIC CONCERT', 'BOOKS']","['FOOTBALL', 'ANDROID-GAMES', 'MUSIC']"
A1055521433421750,"['Nissan', 'CodeChef', 'Pepsi', 'UFC']","['Nissan', 'TATA-SKY', 'GROCERIES', 'BOOKS']","['AUTOMOBILES', 'UFC']"
A914800732487724,"['Huawei Mobile', 'Linkin Park', 'CGTN']","['TATA-SKY', 'TELECOM', 'MUSIC CONCERT', 'AMAZON-PRIME']","['NEWS', 'TECH-SAVY', 'MUSIC']"
A985156727785091,"['Nissan', 'Cars', 'Nirvana', 'Mathematics']","['Nissan', 'MUSIC-CONCERT', 'AUTOMOBILE', 'BOOK-MY-SHOW']","['AUTOMOBILES', 'MUSIC']"
A1899947009500680,"['CS GO', 'Bitcoins']","['BITCOINS', 'STEAM']","['BITCOINS', 'GAMING']"
A985157005609239,"['Mr Bean', 'BBC News']",['TATA-SKY'],"['NEWS', 'COMEDY-SHOWS']"
A363322326068366,"['Angry Birds', 'Spider man']","['ANDROID', 'BOOK-MY-SHOW']","['ANDROID-GAMES', 'MOVIES']"
A985156204429707,"['Food', '50 Cent', 'Pizza Hut', 'Nirvana']","['PIZZA-HUT', 'MUSIC-CONCERT', 'MUSIC CONCERT', 'TATA-SKY']","['MUSIC', 'FOODIE']"
A844427886564845,"['John Cena', 'ASUS', 'Red Bull', 'McDonalds']","['CRUNCHYROLL', 'TATA-SKY', 'GROCERIES', 'Playboy']","['SPORTS', 'FOODIE']"
A1055520997008590,"['John Cena', 'WWE', 'MS Dhoni']","['TATA-SKY', 'BOOK-MY-SHOW-SPORTS']","['SPORTS', 'CRICKET']"
A914800995564924,"['OPPO', 'Candy Crush Saga']","['ANDROID', 'ELECTRONICS']","['TECH-SAVY', 'ANDROID-GAMES']"
A914801119939407,"['Shakira', 'ASUS', 'KitKat']","['MUSIC-CONCERT', 'GROCERIES', 'ELECTRONICS']","['TECH-SAVY', 'MUSIC', 'FOODIE']"
A1829580958232100,"['BBC News', 'TIMES OF INDIA', 'Metalica', 'Vin Diesel']","['MCDONALDS', 'TELECOM', 'NEWSPAPER', 'MUSIC CONCERT']","['NEWS', 'MUSIC']"
A1055521393201960,"['Windows', 'Angry Birds', 'Spider man']","['ANDROID', 'TATA-SKY', 'ELECTRONICS']","['TECH-SAVY', 'ANDROID-GAMES']"
A985156995110328,"['UFC', 'Play Station', 'Candy Crush Saga', 'Disney']","['ANDROID', 'TATA-SKY', 'FOOTBALL TICKET', 'DISNEY-PLUS']","['ANDROID-GAMES', 'DISNEY-MOVIES', 'UFC']"
A914801031307632,"['Fast & Furious', 'Huawei Mobile', 'Windows']","['TELECOM', 'BOOK-MY-SHOW', 'ELECTRONICS']","['TECH-SAVY', 'MOVIES']"
A985155980766105,"['The Simpsons', 'KitKat']","['NETFLIX', 'GROCERIES']","['TV-SHOWS', 'FOODIE']"
A1899945468558180,"['TIMES OF INDIA', 'Pitbull']","['NEWSPAPER', 'BOOK-MY-SHOW']","['NEWS', 'MOVIES']"
A2040691442522900,"['Football', 'KFC', 'XBOX', 'Health and Diet']","['HEALTH-KART', 'MUSIC-CONCERT', 'KFC', 'Playboy']","['HEALTH-CONCIOUS', 'FOODIE']"
A1055521408322730,"['50 Cent', 'Red Bull', 'Football']","['FOOTBALL-TICKET', 'GROCERIES', 'MUSIC CONCERT']","['MUSIC', 'FOOTBALL', 'FOODIE']"
A1055521416912610,"['Spotify', 'CodeChef', 'WWE', 'Mathematics', 'Cristiano Ronaldo']","['MCDONALDS', 'TATA-SKY', 'FOOTBALL TICKET', 'BOOKS']","['SPORTS', 'FOOTBALL', 'MATHEMATICS']"
A844428072590283,"['Shakira', 'Linkin Park', 'Spotify', 'Starbucks']","['STARBUCKS', 'MUSIC CONCERT', 'BOOK-MY-SHOW-SPORTS', 'SPOTIFY']","['STARBUCKS', 'MUSIC']"
A364560060311748,"['Fast & Furious', 'Wallmart']","['WALMART', 'BOOK-MY-SHOW']","['SHOPPING', 'MOVIES']"
A844428117108656,"['Play Station', 'Science', 'Netflix']","['NETFLIX', 'GAMING', 'BOOKS']","['NETFLIX', 'SCIENCE', 'GAMING']"
A985156345902761,"['Real Madrid C.F.', 'Nissan', 'UEFA Champions League', 'CodeChef', '5-Minute Crafts']","['Nissan', 'FOOTBALL TICKET', 'DISNEY-PLUS', 'BOOKS']","['AUTOMOBILES', 'FOOTBALL']"
A985156765050219,"['Pitbull', 'MS Dhoni', 'Pizza Hut', 'McDonalds']","['PIZZA-HUT', 'Nissan', 'MCDONALDS', 'BOOK-MY-SHOW-SPORTS']","['CRICKET', 'FOODIE']"
A844428090827774,"['Shrek', 'BBC News', 'XBOX', 'MS Dhoni']","['KFC', 'TATA-SKY', 'BOOK-MY-SHOW', 'ELECTRONICS']","['NEWS', 'MOVIES', 'GAMING']"
A844427710281910,"['Michael Jackson', 'Mr Bean', 'Arsenal', 'Candy Crush Saga']","['ANDROID', 'TATA-SKY', 'ZARA', 'BOOKS']","['COMEDY-SHOWS', 'ANDROID-GAMES']"
A1899945704129470,"['Shakira', 'Science', 'Bill Gates']","['MUSIC-CONCERT', 'WINDOWS', 'BOOKS']","['TECH-SAVY', 'SCIENCE', 'MUSIC']"
A1055521451565580,"['Spider man', 'Science']","['BOOK-MY-SHOW', 'BOOKS']","['SCIENCE', 'MOVIES']"
A844428068444517,"['Fast & Furious', 'Huawei Mobile', 'BBC News']","['TATA-SKY', 'TELECOM', 'BOOK-MY-SHOW']","['NEWS', 'TECH-SAVY', 'MOVIES']"
A844427547190045,"['Bitcoins', 'BBC News', 'Manchester City']","['FOOTBALL-TICKET', 'TATA-SKY']","['NEWS', 'FOOTBALL']"
A985156243124580,"['Shakira', 'SONY Mobile', 'Tesla']","['MUSIC-CONCERT', 'MUSIC CONCERT', 'ELECTRONICS']","['TECH-SAVY', 'MUSIC']"
A1899945884542320,"['Tesla', 'Red Bull']","['TESLA', 'GROCERIES']","['AUTOMOBILES', 'FOODIE']"
A985156992086853,"['Real Madrid C.F.', 'Pepsi', 'Food']","['GROCERIES', 'FOOTBALL TICKET', 'BOOK-MY-SHOW']","['FOOTBALL', 'FOODIE']"
A1759222271100830,"['BBC News', 'Harry Potter', 'Spotify', 'Memes']","['TATA-SKY', '9GAG', 'DISNEY-PLUS', 'BOOK-MY-SHOW']","['HARRY-POTTER-MOVIES', 'NEWS', 'MEMES']"
A1829581693999720,"['History', 'Nirvana', 'Angry Birds', 'Cold Play']","['TATA-SKY', 'MUSIC CONCERT', 'BASKETBALL TICKET', 'BOOKS']","['HISTORY', 'MUSIC']"
A1688852455641760,"['Uber', 'Spider man', 'MTV']","['UBER', 'TATA-SKY', 'BOOK-MY-SHOW']","['TRAVELLING', 'MUSIC', 'MOVIES']"
A1759221669835490,"['Real Madrid C.F.', 'Eminem', 'Indian Cricket Team', 'MS Dhoni']","['MUSIC CONCERT', 'BOOK-MY-SHOW-SPORTS', 'BOOKS']","['MUSIC', 'CRICKET']"
A1759222219256220,"['Jackie Chan', 'Samsung']","['TELECOM', 'BOOK-MY-SHOW']","['TECH-SAVY', 'MOVIES']"
A1688852072506760,"['Michael Jackson', 'Uber', 'SONY Mobile', 'Windows', 'John Cena']","['MUSIC CONCERT', 'BOOK-MY-SHOW', 'TATA-SKY', 'NETFLIX', 'ELECTRONICS']","['TECH-SAVY', 'SPORTS', 'MUSIC']"
A914801104844662,"['Wallmart', 'Mr Bean', 'Disney', 'Playboy']","['TATA-SKY', 'MUSIC-CONCERT', 'BOOKS', 'Playboy']","['PLAYBOY', 'COMEDY-SHOWS']"
A564049483943366,"['History', 'CGTN']","['TATA-SKY', 'BOOKS']","['HISTORY', 'NEWS']"
A985157054850930,"['Samsung', 'John Cena', 'Pepsi', 'Harry Potter']","['TATA-SKY', 'GROCERIES', 'TELECOM', 'BOOK-MY-SHOW-SPORTS']","['TECH-SAVY', 'SPORTS', 'FOODIE']"
A1829581884157160,"['UEFA Champions League', 'Huawei Mobile', 'Health and Diet']","['HEALTH-KART', 'TELECOM', 'FOOTBALL TICKET']","['TECH-SAVY', 'HEALTH-CONCIOUS', 'FOOTBALL']"
A1829581270127820,"['Indian Cricket Team', 'Taste Made', 'UFC', 'Hackerrank']","['ANDROID', 'TASTE-MADE', 'BOOK-MY-SHOW-SPORTS', 'Hackerrank']","['CODING', 'FOODIE', 'CRICKET']"
A914800128817183,"['NBA', 'The Simpsons', 'Disney', 'Manchester City']","['FOOTBALL-TICKET', 'FOOTBALL TICKET', 'DISNEY-PLUS', 'BOOK-MY-SHOW']","['DISNEY-MOVIES', 'FOOTBALL']"
A313804475789184,"['IPL', 'Uber', 'BBC News']","['UBER', '9GAG', 'BOOK-MY-SHOW-SPORTS']","['TRAVELLING', 'CRICKET']"
A914801033480206,"['Eminem', 'Harry Potter', 'Starbucks', 'IPL', 'Linkin Park']","['STARBUCKS', 'TESLA', 'MUSIC CONCERT', 'BOOK-MY-SHOW-SPORTS']","['STARBUCKS', 'MUSIC', 'CRICKET']"
A1829581966851860,"['Mr Bean', 'BBC News', 'Playboy']","['TATA-SKY', 'STEAM', 'Playboy']","['PLAYBOY', 'COMEDY-SHOWS']"
A985157034883215,"['50 Cent', 'Windows', 'Marvel', 'Criminal Case']","['BOOK-MY-SHOW', 'AMAZON-PRIME', 'ELECTRONICS']","['TECH-SAVY', 'MOVIES', 'TV-SHOWS']"
A1899945363376930,"['Indian Cricket Team', 'KitKat', '5-Minute Crafts']","['YOUTUBE', 'GROCERIES', 'BOOKS']","['YOUTUBE', 'FOODIE']"
A403043976489265,"['Indian Cricket Team', 'CodeChef']","['BOOK-MY-SHOW-SPORTS', 'CODECHEF']","['CODING', 'CRICKET']"
A914800438673026,"['Nissan', 'Spotify', 'Huawei Mobile', 'OPPO', 'Playboy']","['Nissan', 'TELECOM', 'DISNEY-PLUS', 'ELECTRONICS']","['TECH-SAVY', 'AUTOMOBILES']"
A844427593659649,"['Jackie Chan', 'SONY Mobile', 'Wallmart', 'Fashion']","['WALMART', '9GAG', 'BOOK-MY-SHOW', 'ELECTRONICS']","['TECH-SAVY', 'SHOPPING', 'MOVIES']"
A914800138273273,"['Shrek', 'Bill Gates', 'Taste Made', 'UFC']","['TATA-SKY', 'TASTE-MADE', 'MUSIC CONCERT', 'BOOK-MY-SHOW']","['MOVIES', 'UFC', 'FOODIE']"
A914801029742392,"['Football', 'Netflix']","['FOOTBALL-TICKET', 'NETFLIX']","['NETFLIX', 'FOOTBALL']"
A985156927701845,"['SONY Mobile', 'Nissan', 'Geography', 'Pitbull', 'History']","['ELECTRONICS', 'NETFLIX', 'FOOTBALL TICKET', 'BOOKS']","['HISTORY', 'TECH-SAVY', 'GEOGRAPHY']"
A312086489851308,"['Uber', 'Bill Gates', 'Science', 'Criminal Case']","['UBER', 'FOOTBALL-TICKET', 'AMAZON-PRIME', 'WINDOWS']","['TECH-SAVY', 'TRAVELLING', 'TV-SHOWS']"
A1688852357197950,"['Indian Cricket Team', 'Tom and Jerry', 'XBOX', 'Netflix']","['NETFLIX', 'MUSIC CONCERT', 'BOOK-MY-SHOW', 'ELECTRONICS']","['NETFLIX', 'GAMING']"
A365247796494225,"['Nissan', 'Food']","['Nissan', 'GROCERIES']","['AUTOMOBILES', 'FOODIE']"
A1055520695750080,"['Jackie Chan', 'Windows', 'Metalica', 'McDonalds']","['TATA-SKY', 'MCDONALDS', 'FOOTBALL TICKET', 'BOOK-MY-SHOW']","['MOVIES', 'FOODIE']"
A914800851457014,"['WWE', 'UFC', 'Bitcoins']","['TATA-SKY', 'FOOTBALL TICKET']","['SPORTS', 'UFC']"
A1055521382940150,"['Candy Crush Saga', 'Red Bull', 'Football', 'Pitbull']","['FOOTBALL-TICKET', 'GROCERIES', 'BOOK-MY-SHOW', 'Playboy']","['FOOTBALL', 'MOVIES', 'FOODIE']"
A914800847385619,"['Disney', 'Pitbull']","['DISNEY-PLUS', 'BOOK-MY-SHOW']","['DISNEY-MOVIES', 'MOVIES']"
