accountID,maritalStatus,sex,income,age,Dependents,Occupation
A1055520695750080,Single,Male,797620,31,2,Business
A914800851457014,Single,Male,1305262,28,2,Business
A1055521382940150,Married,Male,924293,60,3,Employee
A914800847385619,Single,Female,1161832,29,2,Employee
A1055521382922910,Married,Female,498598,55,3,Business
A844428144427356,Single,Male,310878,32,4,Employee
A985156141743289,Married,Male,1416112,34,2,Employee
A1899946892228510,Single,Male,870713,38,2,Employee
A985157050758270,Married,Female,662207,33,1,Business
A914800650273087,Married,Male,1933820,45,1,Business
A1055520999202080,Single,Male,1261803,28,3,Business
A985156991604741,Married,Male,753388,49,1,Employee
A1055520761255820,Married,Male,1405012,38,4,Business
A844427618169857,Single,Female,752932,31,2,Employee
A1688852427619990,Married,Male,1493856,35,4,Business
A1055521340023300,Single,Male,979640,35,3,Employee
A844428034702060,Married,Male,973370,37,3,Business
A364078790808351,Married,Male,1830802,40,3,Business
A914800530094880,Single,Female,3303967,30,3,Business
A844427365089389,Married,Male,1313109,41,2,Employee
A914801067348117,Married,Male,1869999,36,2,Employee
A914800615349316,Married,Male,1297624,37,3,Employee
A1759220889365910,Single,Male,427234,33,1,Business
A1055520863893450,Married,Male,1328928,40,3,Employee
A844427163520641,Single,Male,1020186,29,4,Business
A985157073713805,Married,Male,1560831,56,2,Business
A914801096868553,Married,Male,820040,45,3,Employee
A844428067003034,Married,Male,2370896,56,1,Business
A914800962138286,Single,Male,994916,35,4,Employee
A1759221150010950,Single,Male,1353275,32,3,Business
A1055521388384750,Single,Male,848597,28,3,Business
A1055520695932900,Single,Male,2182606,32,4,Business
A1899947064979320,Married,Male,1665806,43,3,Business
A914800140892954,Single,Male,672923,33,1,Employee
A985157110759314,Married,Male,1168538,59,3,Employee
A844427103753314,Married,Male,1890690,38,1,Employee
A914800246129717,Single,Female,725686,57,3,Employee
A1829580958785920,Single,Male,1336653,38,3,Business
A914800602967515,Single,Male,2091045,35,4,Business
A1055521462246300,Married,Male,1683590,36,1,Employee
A844428062764083,Single,Male,1449022,35,4,Employee
A1829581030129260,Married,Male,1353009,34,4,Employee
A844427355583519,Single,Male,1158012,30,1,Business
A1688852389883090,Single,Male,745788,33,2,Business
A1055520476952790,Single,Male,1174219,31,4,Employee
A914800995690778,Single,Male,2647498,36,3,Business
A1829581518625250,Single,Male,1139939,29,4,Employee
A914800559988893,Married,Male,3794680,44,4,Business
A1688852603419510,Married,Male,1206332,58,4,Business
A1899945928511490,Married,Male,2604938,48,4,Business
A985156129509292,Single,Male,992940,37,1,Business
A914800819167564,Married,Male,1231428,34,1,Business
A1055520784317560,Single,Male,1099131,29,1,Business
A844427145439887,Married,Male,1149804,37,4,Employee
A1055521339444910,Married,Male,3893100,37,3,Business
A985157065228718,Married,Male,2930275,41,4,Business
A844428168513771,Married,Male,2306372,35,2,Business
A1899946779009310,Married,Male,1239142,63,3,Business
A1829582611974050,Married,Male,1151089,33,3,Employee
A914801137912447,Single,Female,1447914,35,2,Employee
A1055521343694710,Married,Male,1326278,45,3,Employee
A844428036830892,Married,Male,838242,43,3,Business
A1055521489932810,Married,Male,683715,54,1,Business
A1829581471051880,Single,Male,1769622,33,4,Employee
A914801027775214,Single,Male,2310324,32,4,Business
A985156181931640,Married,Female,1107187,46,4,Business
A1055521073384780,Married,Male,4524888,37,4,Business
A914801109002494,Married,Male,1640840,40,1,Business
A844427144331946,Single,Male,1428434,29,1,Business
A1759220913692830,Single,Male,1047717,31,1,Business
A914800342424455,Married,Male,1193428,40,1,Business
A1055521467175410,Single,Male,1136238,29,1,Business
A844428072808889,Married,Male,1338322,60,1,Business
A844427852917532,Married,Male,2593994,36,4,Business
A985157083522650,Married,Male,2164461,45,1,Business
A844427536123537,Married,Male,1488477,46,1,Employee
A844428013873423,Single,Male,1233304,27,1,Business
A303776343073984,Married,Male,1249459,54,3,Business
A1055521385147960,Single,Female,1400692,31,3,Employee
A844428005033707,Single,Male,1390022,31,3,Employee
A1055521064903380,Married,Male,1349551,60,1,Employee
A985156678253480,Married,Female,1165194,35,3,Employee
A1055521415518750,Single,Male,1152723,38,4,Business
A1829580934240470,Single,Female,1032783,28,4,Business
A1899945599477710,Single,Female,1178333,36,4,Employee
A985156961368200,Married,Female,1209456,45,3,Employee
A1055520432290260,Married,Female,1526232,46,3,Business
A844427528063634,Single,Female,1379851,29,1,Employee
A1759222196773070,Married,Male,1371034,30,1,Business
A914800577469774,Single,Male,2303028,27,1,Business
A844428126485414,Single,Male,538688,29,3,Employee
A914801025885938,Single,Male,298870,28,3,Business
A985157002421383,Married,Male,705109,40,3,Employee
A844427733981754,Single,Male,1793695,32,4,Employee
A985156291980500,Married,Male,1845983,33,4,Business
A985156167197531,Single,Male,2124352,28,1,Business
A844428048113060,Married,Male,1167759,38,4,Business
A914800973794539,Married,Male,784282,54,4,Employee
A985157054072370,Single,Male,1405688,30,3,Business
A914801131179172,Married,Male,1453741,31,4,Employee
A1055521372133430,Single,Male,545262,35,3,Business
A985157075529026,Single,Male,1184361,32,4,Business
A1055521401416790,Single,Male,1127688,32,2,Employee
A844427128456904,Married,Male,631921,58,2,Employee
A985156918573700,Single,Male,1401427,33,1,Employee
A844428035115673,Single,Male,1338246,30,4,Business
A1829580974642160,Single,Male,1356600,33,4,Employee
A388473729099275,Single,Male,1357862,29,1,Business
A1899946936642450,Married,Male,1318163,46,4,Business
A1688852493944590,Married,Male,1244123,39,4,Employee
A1055521390506690,Single,Male,835088,27,1,Business
A1055520623798660,Single,Male,1271611,31,4,Business
A985157009420496,Married,Male,1555169,38,2,Business
A320332823970889,Single,Male,1183947,29,1,Business
A1055521264151140,Married,Male,4464240,53,1,Business
A914801119097775,Single,Male,930240,32,4,Employee
A985156109985540,Married,Male,948765,63,4,Business
A844428162000254,Married,Male,1153566,49,4,Business
A985156355505525,Single,Female,1652297,27,1,Business
A363391717589153,Single,Male,652042,35,3,Business
A1055521264123730,Single,Male,1498112,32,2,Employee
A1055521394337560,Married,Male,1705041,58,3,Employee
A844428076980137,Married,Male,4275000,42,4,Business
A844428052838776,Single,Female,1141368,32,4,Business
A914800334555134,Married,Male,1639111,42,2,Employee
A985157107719161,Married,Male,740696,37,2,Employee
A844427979170652,Single,Female,377625,29,3,Business
A564049515317518,Married,Female,1412897,31,2,Business
A1688853384279630,Single,Male,753236,33,1,Business
A1899945476889420,Single,Female,1037476,29,2,Business
A1688853533606010,Married,Male,1262231,43,4,Business
A914801093547146,Married,Male,1131906,37,4,Employee
A985156405109024,Single,Female,2432095,33,1,Business
A1055521394847250,Married,Male,1205493,53,1,Business
A985156547942841,Married,Female,742064,41,1,Employee
A1829581964071540,Single,Male,1414927,34,2,Employee
A985157066749801,Married,Male,896572,35,2,Employee
A1055521364714160,Single,Male,1360058,31,2,Business
A985156967435655,Married,Male,1122387,44,1,Business
A985157110936013,Married,Male,689472,41,3,Employee
A985156221068684,Married,Male,1298384,33,2,Business
A844427925624315,Single,Female,1834944,32,2,Employee
A363184701319850,Single,Male,1171178,32,4,Business
A844427202051895,Single,Male,1510310,35,4,Employee
A914800795565935,Married,Male,945535,40,2,Business
A318202520496126,Married,Male,2619644,34,2,Business
A914801127822912,Single,Male,1164966,32,2,Business
A1759220983005250,Married,Male,1408312,44,2,Business
A1688853054880850,Married,Male,2872800,43,3,Business
A844427987764420,Married,Female,1390567,59,1,Business
A844427398649923,Married,Male,1616615,38,1,Business
A1899945485428880,Single,Male,495729,32,2,Employee
A914801137773942,Married,Male,1395745,49,3,Business
A985156109947391,Single,Male,728251,30,4,Employee
A914801010696421,Single,Male,980552,34,2,Employee
A1055521416368900,Married,Male,1268975,34,2,Business
A985156207225373,Single,Male,519061,35,1,Business
A312773887294456,Single,Male,1155514,30,3,Employee
A564049512432789,Single,Male,4713425,35,4,Business
A1899945387401200,Single,Male,1280714,29,2,Business
A914801087651409,Single,Male,1108286,28,2,Employee
A844427714613350,Married,Male,948385,34,2,Business
A1055521389372300,Single,Female,1467722,33,2,Employee
A985156572538847,Single,Male,1441383,27,4,Business
A985156053969308,Single,Male,1378944,32,1,Business
A985156141998441,Married,Male,952964,56,2,Business
A1829581763839530,Single,Female,865355,31,1,Employee
A1055520598860940,Married,Male,653847,49,1,Business
A1055520917271390,Married,Male,2230125,46,3,Business
A1688852358677250,Single,Female,1731717,40,2,Employee
A1055521423155460,Single,Male,707921,31,4,Business
A844428030388703,Married,Male,1164510,69,3,Employee
A1829582582099240,Married,Male,686869,29,1,Business
A1055520912197220,Married,Male,1139768,33,2,Employee
A985157045291384,Married,Female,3076062,30,4,Business
A1829581934194090,Married,Female,1156032,48,1,Employee
A1055521489624990,Single,Male,1919874,33,4,Employee
A1829582546918970,Single,Male,969627,35,4,Employee
A1055521250113170,Single,Male,936415,30,3,Business
A1055521391258430,Single,Male,301834,31,3,Business
A914800261679336,Married,Male,1613879,54,1,Business
A1055521412403410,Single,Male,1107890,33,4,Employee
A1759221125646990,Married,Male,1234392,29,2,Employee
A914801001541098,Married,Male,950798,39,2,Business
A1055521424487240,Single,Male,2046319,30,4,Business
A844427500556426,Single,Male,1397464,43,4,Employee
A914801096078867,Married,Male,1166220,44,3,Business
A1055520521947280,Single,Male,537225,34,1,Employee
A914801004236298,Single,Male,2607598,28,2,Business
A914801032890479,Single,Male,567264,35,1,Business
A914801095969196,Single,Male,970900,31,4,Employee
A844427584426507,Single,Male,1743801,32,3,Business
A844427684876614,Single,Male,1505256,34,2,Employee
A844427866755793,Single,Female,1426710,31,2,Employee
A914801026935677,Married,Male,1114097,45,2,Employee
A309065445295939,Single,Male,1482589,32,3,Business
A1688852191592490,Married,Male,1227476,38,4,Employee
A914800278392215,Married,Female,415112,36,4,Employee
A985157081707117,Single,Male,1279498,36,1,Business
A1829582001168610,Single,Male,324653,34,4,Business
A1688852428757830,Single,Female,854487,27,3,Business
A914800401833733,Married,Male,1545080,44,2,Employee
A1688852014143130,Married,Male,1265362,33,2,Employee
A985156035893909,Married,Male,1155048,50,1,Business
A1055520780980830,Married,Female,1348126,35,3,Employee
A1899945420972980,Single,Male,768436,30,3,Employee
A844428086668635,Single,Male,3209081,32,3,Business
A985155986779316,Married,Male,1352876,50,4,Business
A1829582532210100,Single,Male,933888,34,4,Employee
A1688852658851190,Single,Female,650769,32,4,Business
A844428052192135,Married,Male,1121988,42,4,Business
A914800424203252,Married,Male,423567,49,2,Employee
A985156121849031,Married,Female,1410305,33,3,Employee
A985156212850851,Single,Female,1274059,38,3,Business
A304664783712341,Married,Male,808450,36,2,Employee
A844428128320546,Married,Male,2873921,46,4,Business
A844428154993376,Married,Female,752343,31,4,Business
A1055521504300580,Married,Male,379658,60,1,Business
A985156601321066,Married,Male,496755,50,2,Business
A844428055193150,Single,Female,1437825,28,1,Business
A914800627783985,Married,Male,1886320,46,3,Employee
A1899945653062030,Married,Male,1130424,55,3,Business
A914800553286651,Married,Male,1294238,58,2,Employee
A844428018084309,Single,Male,864500,29,2,Employee
A914801013868048,Single,Male,1316455,28,1,Business
A914801001717500,Single,Male,1223201,30,1,Employee
A844428064688857,Married,Female,1130424,34,3,Business
A985156882419388,Married,Female,753008,43,4,Business
A844428092462076,Single,Male,1221833,34,4,Employee
A844428053090586,Married,Male,873050,33,3,Employee
A844428082988214,Married,Male,1917670,32,3,Business
A985156842435104,Married,Male,788595,42,3,Employee
A1970327016354800,Married,Male,1429845,50,2,Business
A1829581007142870,Single,Male,1438262,35,4,Employee
A1055520782152110,Married,Male,774364,49,2,Employee
A305077100082368,Married,Female,1025145,58,3,Business
A844428132964934,Married,Male,1380294,34,4,Employee
A1055520613948930,Married,Male,1449592,50,1,Business
A308856673121053,Single,Female,1046463,27,4,Business
A1055521425332410,Single,Male,3190594,32,2,Business
A985156229670815,Single,Male,841244,27,4,Business
A844427988826572,Single,Male,1249820,29,2,Business
A299785700754471,Single,Male,2600910,28,4,Business
A1055520925783060,Single,Male,905787,30,3,Business
A1899945666026330,Married,Male,2139533,42,4,Business
A1829581519804510,Single,Male,1240757,29,3,Employee
A1055521461193180,Married,Male,2041930,39,3,Business
A1055520685576270,Single,Male,1172344,35,3,Business
A1899945656595140,Married,Male,1935093,45,4,Employee
A1055520543778680,Married,Male,1220513,38,4,Employee
A294356861857987,Single,Male,1206975,32,2,Business
A914801007041161,Married,Male,911658,41,2,Business
A985157000728761,Married,Male,1437407,41,1,Business
A1829581347134770,Single,Male,746852,30,2,Employee
A1055521522206390,Married,Female,967670,50,3,Business
A914801036648196,Single,Male,1002972,33,4,Business
A361877878438659,Single,Male,563350,27,3,Business
A1829581284815570,Single,Male,1107241,33,4,Business
A564049513170685,Married,Male,6998365,56,1,Business
A985157025970004,Married,Male,1602251,44,2,Employee
A1055521439555420,Married,Male,1180242,35,2,Employee
A914800478264172,Married,Male,1412745,45,2,Employee
A1055521432618890,Single,Female,1189306,32,1,Business
A844427487201796,Single,Female,873525,29,1,Employee
A985156209846437,Married,Male,1233518,55,3,Business
A985156562876316,Married,Male,1152502,40,1,Employee
A1055520523956590,Married,Male,775656,37,1,Business
A1055520952856140,Single,Male,2967553,28,3,Business
A1688852116436710,Single,Male,1469555,28,3,Employee
A914801064287067,Single,Female,1481867,33,3,Business
A985156947241442,Single,Female,837824,36,1,Employee
A1899945754715330,Single,Male,1528911,30,4,Employee
A985157111789867,Married,Male,1328919,40,3,Business
A1055520513485700,Single,Male,1691874,33,4,Business
A914800491852182,Married,Male,1449803,37,1,Employee
A305767243559853,Married,Male,667204,39,1,Employee
A985156369935931,Married,Male,1104050,58,1,Business
A985156987130456,Married,Male,896230,39,4,Business
A1055520821298160,Single,Female,1319645,39,1,Employee
A844427385444689,Single,Male,1037894,30,2,Business
A914801078696894,Married,Male,1108289,59,4,Employee
A402425356598968,Married,Female,1789914,41,1,Employee
A1688852401397660,Married,Male,274930,53,2,Business
A1055520814568160,Single,Male,1151970,40,2,Employee
A914801014871148,Single,Male,671593,32,1,Employee
A1899946355255560,Married,Male,950475,30,4,Business
A844427989631015,Single,Male,1877960,29,1,Employee
A844427472234748,Married,Male,969000,50,3,Employee
A1899945673302560,Single,Male,935370,31,4,Employee
A844428041260761,Married,Male,984238,46,1,Business
A1055521517177920,Married,Female,1597596,41,1,Business
A844427551245507,Single,Male,656070,29,2,Employee
A914801104322987,Married,Male,1427473,28,1,Employee
A844428066547893,Single,Female,462251,32,4,Employee
A1055521412800660,Married,Male,873525,38,2,Business
A844428089199268,Married,Female,651871,36,2,Business
A303496558217591,Single,Female,5635590,41,1,Business
A985156358664251,Single,Male,1670157,30,4,Business
A564049480572451,Single,Male,1393175,29,3,Employee
A1055520488008140,Married,Male,1237309,44,3,Business
A1055521376259710,Married,Male,1007399,32,3,Employee
A844428001219856,Married,Male,790077,56,3,Employee
A1688853625147130,Single,Female,1828104,30,1,Business
A914800551707045,Married,Male,1618021,38,4,Employee
A844428130343618,Married,Male,1114825,41,4,Employee
A844428148858665,Married,Male,1360058,31,2,Business
A564049506702248,Married,Male,1342236,42,1,Business
A985156754648890,Single,Male,626240,37,2,Business
A1055520760543010,Single,Male,474297,30,1,Business
A844428029467548,Single,Male,862011,29,3,Business
A844427588883005,Married,Male,1009413,47,3,Business
A844428161226245,Single,Male,1335852,27,1,Employee
A1055521436114190,Single,Male,1602536,32,3,Employee
A985156516153086,Single,Female,1143762,31,3,Employee
A914801114242466,Single,Male,1780452,31,1,Employee
A1829582083598830,Married,Male,2660532,43,3,Business
A914800675464792,Single,Male,1358324,33,4,Employee
A985156793938450,Married,Male,4203617,61,1,Business
A844428166529840,Married,Male,1166220,30,2,Business
A1759221777360540,Single,Male,466450,28,4,Business
A1688852579984310,Single,Female,1204125,29,1,Business
A914800389342327,Single,Male,1212276,28,4,Business
A985156716323868,Married,Male,981274,41,4,Business
A1055520858670760,Married,Male,4593288,32,2,Business
A844428060373131,Single,Female,1024632,28,1,Business
A914801008985376,Married,Male,1190475,44,3,Employee
A914800659351993,Single,Male,1391655,30,1,Business
A423800110300564,Single,Female,649781,30,1,Employee
A1899945647105130,Married,Male,870903,47,3,Business
A1055521475017140,Single,Female,787873,30,4,Business
A844427645150984,Single,Male,1153338,31,1,Employee
A985156998451248,Married,Female,718846,38,2,Business
A914800925289708,Married,Female,984732,43,3,Business
A1055520988278260,Single,Male,1636964,32,4,Business
A1055521230217540,Married,Male,1836958,53,2,Business
A1055521023249170,Married,Male,685919,40,2,Business
A844428150074578,Married,Male,1415754,50,3,Employee
A844428038769815,Married,Male,1057293,43,2,Employee
A1055520876007870,Married,Male,2061462,34,4,Business
A2040691434832020,Single,Male,1171920,33,4,Employee
A1899945721930100,Single,Male,714286,30,1,Employee
A985156942609054,Married,Female,1932680,45,3,Employee
A1055521267830680,Married,Male,1438832,47,4,Employee
A985157013618417,Single,Male,1716080,32,1,Business
A325076355680622,Married,Male,863113,38,1,Business
A389370181899276,Single,Male,1281797,32,4,Business
A1899946346710980,Married,Male,762508,39,3,Business
A985156592346914,Single,Male,560557,31,3,Employee
A1899946551697230,Married,Female,1694268,39,1,Business
A985156557763292,Married,Male,1790047,45,1,Employee
A1829581194705460,Single,Male,1523952,32,3,Business
A844427748973605,Single,Male,2690856,39,3,Business
A1055520902984240,Single,Male,1432513,29,2,Business
A325214562292526,Married,Male,1185885,39,4,Business
A914801045685632,Married,Male,1332459,47,4,Employee
A914801098864433,Single,Male,1578729,34,4,Employee
A1055520992641290,Single,Male,2271336,34,2,Business
A311742891373964,Married,Male,1299351,34,3,Business
A914800533862966,Married,Male,2447808,47,1,Business
A1055520752423960,Married,Male,811319,60,3,Business
A985157116105887,Single,Male,1136580,33,4,Employee
A1055521466325020,Married,Male,1648250,49,3,Employee
A985156983186326,Single,Male,1114236,37,4,Employee
A1055521463276100,Married,Male,1423176,58,3,Employee
A914801138459942,Married,Female,601597,56,1,Business
A1055520845266800,Married,Male,919201,31,3,Business
A844428076260987,Married,Male,2885340,33,1,Business
A985157107340920,Married,Male,1237705,37,1,Employee
A985157119863852,Married,Male,2297974,47,1,Business
A1055521519994580,Single,Female,2539616,31,3,Business
A914800881366487,Married,Male,1437312,45,1,Employee
A1688852611530900,Married,Male,1032365,41,2,Business
A914801051812305,Married,Female,1056495,40,1,Employee
A844427466532136,Single,Male,1829548,33,4,Business
A985157068288787,Single,Male,1142081,35,3,Employee
A1055521343322280,Single,Male,1417265,27,1,Business
A985156112153434,Married,Male,1137186,59,1,Employee
A1688853039907510,Single,Male,794884,35,1,Employee
A844428034107095,Single,Female,768246,29,1,Employee
A1055521485292440,Married,Male,1546296,32,4,Business
A914800398995686,Married,Female,1084045,64,2,Business
A985156637783583,Single,Female,1646977,29,1,Employee
A1829581388836550,Married,Male,1189766,59,1,Business
A1055521433937360,Married,Female,1036640,33,2,Employee
A914800630791322,Married,Male,814967,31,1,Employee
A985156980939783,Married,Male,743812,42,2,Employee
A1759222196774880,Single,Male,1181648,27,1,Business
A985156986680653,Single,Male,1168424,34,4,Business
A985156808257380,Married,Male,1341970,38,4,Business
A914800261090598,Married,Male,1189191,43,2,Employee
A1759222293947280,Single,Male,1166659,32,3,Business
A914801045324152,Single,Male,1231143,28,1,Business
A914801004739771,Married,Male,1357113,40,4,Employee
A1829581041201310,Single,Female,1220776,27,1,Business
A402494130976222,Married,Male,1243018,30,1,Business
A564049507710754,Married,Male,3136805,52,4,Business
A844427466045945,Single,Female,1379433,30,1,Employee
A914791529894346,Single,Male,1621099,32,4,Business
A1759220991522270,Married,Male,972135,34,3,Employee
A1055521249110940,Married,Female,1029439,51,3,Business
A985156530213383,Married,Male,1496444,45,4,Employee
A914801013090517,Single,Male,3809120,33,4,Business
A316896849951214,Single,Male,3074960,29,2,Business
A844428082024267,Single,Male,1120397,31,3,Employee
A985157015531308,Married,Male,1816381,46,2,Employee
A1055521503444490,Single,Male,1261296,36,1,Employee
A985156422662887,Single,Male,862790,44,4,Business
A1055521413940960,Married,Male,1237963,42,4,Employee
A985156975537120,Married,Male,1108004,48,3,Business
A914791528706439,Married,Male,1494008,54,3,Employee
A1899946628951860,Single,Male,1025791,37,2,Business
A1055521510526420,Married,Male,1212136,43,2,Business
A914800703023669,Single,Male,771932,29,1,Business
A985156950938779,Single,Male,1172485,32,2,Business
A1055521398021390,Married,Female,648375,36,1,Business
A1055521505583560,Single,Female,611819,27,4,Business
A844428055222709,Married,Male,1567348,46,3,Employee
A1899946805765680,Married,Male,2221499,38,2,Business
A985156368591979,Single,Male,1407045,34,1,Business
A985156260054590,Married,Male,747004,45,3,Business
A1759222234548720,Single,Male,475285,33,3,Employee
A1055520494094940,Married,Male,1309967,65,3,Employee
A844427285382564,Married,Male,373768,35,1,Employee
A844428168813225,Married,Female,1584486,49,4,Business
A985156614952620,Single,Male,940120,27,3,Business
A1055521496006850,Married,Male,1765651,43,4,Employee
A914800466296912,Single,Male,1298733,27,2,Employee
A985156898887972,Single,Male,1327644,30,4,Employee
A1688852314986320,Single,Male,1403992,28,4,Business
A844427767776000,Married,Male,1340507,33,3,Business
A844427768712005,Single,Male,507718,35,2,Business
A914801070971562,Single,Male,958360,34,3,Business
A844427951092176,Single,Male,4695850,34,3,Business
A844427594245066,Married,Male,756846,39,2,Business
A1899947009497180,Single,Male,1117086,30,1,Employee
A1688852212204590,Single,Female,1826071,27,2,Business
A914801009619142,Single,Male,686679,32,1,Employee
A844428136146443,Single,Male,1860518,32,1,Employee
A985157061280469,Single,Male,1563681,30,1,Business
A1899945418676930,Single,Male,1582700,28,2,Employee
A844427968331649,Married,Male,9163985,39,3,Business
A1055521117882340,Married,Male,1300208,33,1,Business
A985156181792357,Married,Male,2384025,58,2,Business
A985156887816530,Single,Male,852093,37,4,Business
A914800904913093,Single,Male,2794710,35,1,Business
A308856672807183,Single,Female,608722,27,1,Employee
A914801068467017,Married,Male,1739127,33,4,Employee
A844428147414876,Married,Male,1251726,40,1,Business
A914800812972427,Married,Male,1924130,53,1,Employee
A914800418388659,Married,Male,778620,29,1,Business
A914800250355087,Married,Female,1798521,41,3,Business
A985156663738926,Married,Male,1899050,42,1,Employee
A914800752686311,Married,Male,969190,45,4,Employee
A844427120033260,Married,Male,1170651,62,2,Employee
A985156028293779,Married,Male,1419810,38,4,Employee
A1055521316644950,Single,Male,948575,32,1,Employee
A985157104959445,Married,Female,961495,44,3,Business
A844428162036536,Single,Female,1210891,34,4,Business
A844428039290339,Single,Female,1362167,29,3,Employee
A985156974722021,Married,Male,1346663,47,3,Business
A306314050947263,Single,Male,583110,33,4,Employee
A1970326986701570,Single,Male,618887,29,1,Business
A1055520954596430,Married,Male,1622258,37,2,Employee
A844427967366683,Married,Male,943350,37,3,Employee
A303496552784653,Married,Male,372438,30,4,Employee
A1759220892452480,Single,Male,1723851,33,3,Employee
A985156712628846,Single,Female,1104394,31,1,Business
A985156441820044,Married,Male,3855100,40,4,Business
A1055520588543550,Single,Male,4555896,35,3,Business
A844427271813159,Single,Male,1153908,30,3,Business
A1899946017649350,Single,Male,684684,36,1,Employee
A985156446175673,Single,Female,1932680,34,2,Employee
A1055521353373070,Single,Female,1335852,28,4,Employee
A844427271804264,Single,Male,2426167,27,2,Business
A985156936366837,Married,Male,339511,61,2,Business
A914801121705289,Single,Male,2491736,37,3,Business
A914801037386699,Single,Male,1188531,27,4,Employee
A1055521474583760,Married,Male,652764,43,1,Employee
A985156165559930,Single,Male,1798274,30,4,Business
A1055521396853140,Single,Female,1430504,39,2,Business
A914801103009555,Single,Male,944965,27,2,Business
A914801094098318,Single,Female,1628566,42,1,Employee
A985156865959755,Single,Female,1393042,29,2,Employee
A1055521033582010,Single,Female,1152236,27,4,Employee
A985156982437210,Married,Male,1471341,35,3,Employee
A844428101911989,Married,Male,1499480,61,4,Business
A914801026220450,Single,Female,1380920,32,2,Business
A1829582021595790,Married,Female,772388,43,3,Employee
A1055521394709890,Married,Male,1351546,42,2,Business
A1055521410183750,Single,Male,1540824,27,2,Employee
A914800950250777,Married,Female,985435,50,3,Business
A914801012138739,Married,Female,1232606,37,3,Employee
A844427381830570,Married,Female,1942750,33,3,Employee
A1829581456116720,Married,Male,903697,62,4,Business
A844428086902528,Single,Male,1551787,27,2,Employee
A985156194729851,Single,Male,1919950,32,3,Business
A1829581573739350,Single,Female,856064,41,2,Employee
A914801060791320,Married,Male,1788755,42,2,Business
A1899945821867480,Single,Male,3562804,29,2,Business
A1055520440082450,Married,Male,2698532,61,3,Business
A985156993009044,Single,Male,1001395,33,1,Business
A914801061341273,Single,Male,1805000,33,3,Business
A914800727511532,Married,Male,3614332,49,3,Business
A985157038453984,Married,Male,1748475,37,4,Employee
A914800231871374,Married,Male,1441074,58,3,Business
A299787587544073,Single,Male,1254131,37,3,Employee
A564049480233790,Single,Female,1618971,33,4,Business
A844427999503347,Married,Female,969475,37,4,Employee
A1055521127030280,Single,Male,1186128,28,2,Employee
A1759221673173020,Single,Female,1339897,28,3,Employee
A1759222233584700,Single,Male,4731000,30,2,Business
A914800556056870,Single,Male,595745,31,2,Employee
A844427529010413,Married,Male,2822070,36,1,Business
A1899945442671170,Single,Male,1272071,32,2,Business
A1899946170796970,Single,Male,2197901,30,2,Business
A844427986647990,Single,Female,790457,29,3,Employee
A844427637374861,Single,Female,2131591,39,1,Business
A1055521408599450,Single,Male,526680,34,3,Employee
A361946841241821,Single,Male,449730,45,2,Employee
A1829582617631080,Married,Male,1328404,58,4,Business
A844428100123688,Single,Female,2932878,35,3,Business
A914801003527824,Single,Male,1804107,35,2,Employee
A985155986947298,Single,Male,1282791,29,2,Employee
A1829582541540000,Married,Male,1266293,37,1,Business
A914800540273548,Married,Male,1273994,34,2,Business
A844427975362472,Single,Female,706477,29,2,Employee
A1899946415110770,Married,Male,4160221,32,2,Business
A985156575665554,Married,Male,1485800,40,2,Business
A1759220848708230,Married,Male,1804126,32,1,Employee
A914801126091924,Single,Male,371564,30,2,Business
A1055521414600440,Married,Male,972040,35,1,Business
A985156161320052,Married,Male,1838041,56,3,Employee
A985156279069291,Married,Male,1674774,42,2,Employee
A844428120937494,Married,Male,238431,60,4,Business
A844428063746827,Married,Male,1452862,40,1,Employee
A914800193586965,Married,Male,1201544,36,4,Business
A306042137890364,Single,Female,2973272,30,2,Business
A1055521407151430,Married,Male,1361255,37,3,Business
A985157001498539,Married,Male,673322,44,2,Employee
A985156647084046,Married,Male,1367449,44,3,Business
A1055520527011810,Single,Male,1108784,30,4,Business
A1055520838911380,Married,Male,566466,41,1,Employee
A914800571770771,Married,Male,1456920,49,4,Business
A985156946395848,Single,Male,667926,29,4,Business
A914800278031219,Single,Male,1022333,32,1,Employee
A844428011275365,Married,Male,1373489,39,1,Employee
A844427392736430,Single,Male,649382,30,1,Employee
A844427999217632,Single,Female,1081708,32,2,Employee
A361396841566791,Single,Male,1414892,30,2,Business
A985156058474485,Married,Male,1607248,50,3,Employee
A985156868473521,Single,Female,1436362,30,4,Employee
A844428158383618,Married,Female,2037883,57,1,Business
A985156393305873,Married,Male,1427147,41,1,Employee
A985157032127097,Married,Male,1169608,42,4,Employee
A294425786681929,Married,Male,899232,60,3,Employee
A1055520795120370,Married,Male,1530792,34,2,Business
A914800738450640,Married,Male,486894,33,1,Employee
A914801045629706,Married,Male,2226192,41,3,Business
A914800879210401,Married,Male,782040,43,3,Business
A1688852140827680,Married,Male,725325,35,4,Business
A985157017902695,Married,Male,948575,56,3,Business
A985157072817220,Single,Male,1122211,32,3,Employee
A1055521170036790,Married,Male,1033087,32,4,Business
A1829581438514320,Single,Female,2723840,40,1,Business
A844428168949716,Single,Male,1335985,27,2,Business
A985156945263703,Single,Male,3746800,29,1,Business
A1899945735775160,Married,Female,970425,35,3,Employee
A1055521396284530,Married,Male,871074,42,1,Employee
A844428060858463,Married,Male,802066,34,4,Employee
A914801110827028,Married,Female,669579,39,4,Business
